x,y,z
354,290,296
355,290,296
356,290,296
357,290,296
349,291,296
350,291,296
351,291,296
352,291,296
353,291,296
354,291,296
355,291,296
356,291,296
357,291,296
349,292,296
350,292,296
351,292,296
352,292,296
353,292,296
354,292,296
355,292,296
356,292,296
357,292,296
358,292,296
350,293,296
351,293,296
352,293,296
353,293,296
354,293,296
355,293,296
356,293,296
357,293,296
358,293,296
350,294,296
351,294,296
352,294,296
353,294,296
354,294,296
355,294,296
356,294,296
357,294,296
358,294,296
351,295,296
352,295,296
353,295,296
354,295,296
355,295,296
356,295,296
357,295,296
358,295,296
352,296,296
353,296,296
354,296,296
355,296,296
356,296,296
357,296,296
358,296,296
353,297,296
354,297,296
355,297,296
356,297,296
357,297,296
351,289,297
352,289,297
353,289,297
354,289,297
355,289,297
351,290,297
352,290,297
353,290,297
354,290,297
355,290,297
356,290,297
351,291,297
352,291,297
353,291,297
354,291,297
355,291,297
356,291,297
357,291,297
351,292,297
352,292,297
353,292,297
354,292,297
355,292,297
356,292,297
357,292,297
351,293,297
352,293,297
353,293,297
354,293,297
355,293,297
356,293,297
357,293,297
358,293,297
351,294,297
352,294,297
353,294,297
354,294,297
355,294,297
356,294,297
357,294,297
358,294,297
352,295,297
353,295,297
354,295,297
355,295,297
356,295,297
357,295,297
358,295,297
353,296,297
354,296,297
355,296,297
356,296,297
357,296,297
358,296,297
354,297,297
355,297,297
356,297,297
357,297,297
353,291,298
354,291,298
355,291,298
356,291,298
353,292,298
354,292,298
355,292,298
356,292,298
353,293,298
354,293,298
355,293,298
356,293,298
357,293,298
353,294,298
354,294,298
355,294,298
356,294,298
357,294,298
354,295,298
355,295,298
356,295,298
357,295,298
355,296,298
356,296,298
357,296,298
