x,y,z
316,355,443
317,355,443
318,355,443
319,355,443
312,356,443
313,356,443
314,356,443
315,356,443
316,356,443
317,356,443
318,356,443
319,356,443
320,356,443
311,357,443
312,357,443
313,357,443
314,357,443
315,357,443
316,357,443
317,357,443
318,357,443
319,357,443
320,357,443
321,357,443
311,358,443
312,358,443
313,358,443
314,358,443
315,358,443
316,358,443
317,358,443
318,358,443
319,358,443
320,358,443
321,358,443
322,358,443
311,359,443
312,359,443
313,359,443
314,359,443
315,359,443
316,359,443
317,359,443
318,359,443
319,359,443
320,359,443
321,359,443
322,359,443
323,359,443
312,360,443
313,360,443
314,360,443
315,360,443
316,360,443
317,360,443
318,360,443
319,360,443
320,360,443
321,360,443
322,360,443
323,360,443
312,361,443
313,361,443
314,361,443
315,361,443
316,361,443
317,361,443
318,361,443
319,361,443
320,361,443
321,361,443
322,361,443
323,361,443
324,361,443
312,362,443
313,362,443
314,362,443
315,362,443
316,362,443
317,362,443
318,362,443
319,362,443
320,362,443
321,362,443
322,362,443
323,362,443
324,362,443
313,363,443
314,363,443
315,363,443
316,363,443
317,363,443
318,363,443
319,363,443
320,363,443
321,363,443
322,363,443
323,363,443
324,363,443
314,364,443
315,364,443
316,364,443
317,364,443
318,364,443
319,364,443
320,364,443
321,364,443
322,364,443
323,364,443
324,364,443
325,364,443
314,365,443
315,365,443
316,365,443
317,365,443
318,365,443
319,365,443
320,365,443
321,365,443
322,365,443
323,365,443
324,365,443
325,365,443
315,366,443
316,366,443
317,366,443
318,366,443
319,366,443
320,366,443
321,366,443
322,366,443
323,366,443
324,366,443
325,366,443
317,367,443
318,367,443
319,367,443
320,367,443
321,367,443
322,367,443
323,367,443
324,367,443
318,368,443
319,368,443
320,368,443
321,368,443
322,368,443
323,368,443
324,368,443
320,369,443
321,369,443
322,369,443
315,354,444
316,354,444
313,355,444
314,355,444
315,355,444
316,355,444
317,355,444
318,355,444
319,355,444
312,356,444
313,356,444
314,356,444
315,356,444
316,356,444
317,356,444
318,356,444
319,356,444
320,356,444
312,357,444
313,357,444
314,357,444
315,357,444
316,357,444
317,357,444
318,357,444
319,357,444
320,357,444
321,357,444
312,358,444
313,358,444
314,358,444
315,358,444
316,358,444
317,358,444
318,358,444
319,358,444
320,358,444
321,358,444
322,358,444
312,359,444
313,359,444
314,359,444
315,359,444
316,359,444
317,359,444
318,359,444
319,359,444
320,359,444
321,359,444
322,359,444
323,359,444
312,360,444
313,360,444
314,360,444
315,360,444
316,360,444
317,360,444
318,360,444
319,360,444
320,360,444
321,360,444
322,360,444
323,360,444
324,360,444
312,361,444
313,361,444
314,361,444
315,361,444
316,361,444
317,361,444
318,361,444
319,361,444
320,361,444
321,361,444
322,361,444
323,361,444
324,361,444
313,362,444
314,362,444
315,362,444
316,362,444
317,362,444
318,362,444
319,362,444
320,362,444
321,362,444
322,362,444
323,362,444
324,362,444
325,362,444
313,363,444
314,363,444
315,363,444
316,363,444
317,363,444
318,363,444
319,363,444
320,363,444
321,363,444
322,363,444
323,363,444
324,363,444
325,363,444
314,364,444
315,364,444
316,364,444
317,364,444
318,364,444
319,364,444
320,364,444
321,364,444
322,364,444
323,364,444
324,364,444
325,364,444
326,364,444
314,365,444
315,365,444
316,365,444
317,365,444
318,365,444
319,365,444
320,365,444
321,365,444
322,365,444
323,365,444
324,365,444
325,365,444
326,365,444
315,366,444
316,366,444
317,366,444
318,366,444
319,366,444
320,366,444
321,366,444
322,366,444
323,366,444
324,366,444
325,366,444
326,366,444
316,367,444
317,367,444
318,367,444
319,367,444
320,367,444
321,367,444
322,367,444
323,367,444
324,367,444
325,367,444
317,368,444
318,368,444
319,368,444
320,368,444
321,368,444
322,368,444
323,368,444
324,368,444
325,368,444
319,369,444
320,369,444
321,369,444
322,369,444
323,369,444
324,369,444
314,355,445
315,355,445
316,355,445
317,355,445
318,355,445
313,356,445
314,356,445
315,356,445
316,356,445
317,356,445
318,356,445
319,356,445
320,356,445
313,357,445
314,357,445
315,357,445
316,357,445
317,357,445
318,357,445
319,357,445
320,357,445
321,357,445
312,358,445
313,358,445
314,358,445
315,358,445
316,358,445
317,358,445
318,358,445
319,358,445
320,358,445
321,358,445
322,358,445
323,358,445
312,359,445
313,359,445
314,359,445
315,359,445
316,359,445
317,359,445
318,359,445
319,359,445
320,359,445
321,359,445
322,359,445
323,359,445
312,360,445
313,360,445
314,360,445
315,360,445
316,360,445
317,360,445
318,360,445
319,360,445
320,360,445
321,360,445
322,360,445
323,360,445
324,360,445
313,361,445
314,361,445
315,361,445
316,361,445
317,361,445
318,361,445
319,361,445
320,361,445
321,361,445
322,361,445
323,361,445
324,361,445
325,361,445
313,362,445
314,362,445
315,362,445
316,362,445
317,362,445
318,362,445
319,362,445
320,362,445
321,362,445
322,362,445
323,362,445
324,362,445
325,362,445
314,363,445
315,363,445
316,363,445
317,363,445
318,363,445
319,363,445
320,363,445
321,363,445
322,363,445
323,363,445
324,363,445
325,363,445
326,363,445
314,364,445
315,364,445
316,364,445
317,364,445
318,364,445
319,364,445
320,364,445
321,364,445
322,364,445
323,364,445
324,364,445
325,364,445
326,364,445
315,365,445
316,365,445
317,365,445
318,365,445
319,365,445
320,365,445
321,365,445
322,365,445
323,365,445
324,365,445
325,365,445
326,365,445
315,366,445
316,366,445
317,366,445
318,366,445
319,366,445
320,366,445
321,366,445
322,366,445
323,366,445
324,366,445
325,366,445
326,366,445
316,367,445
317,367,445
318,367,445
319,367,445
320,367,445
321,367,445
322,367,445
323,367,445
324,367,445
325,367,445
326,367,445
317,368,445
318,368,445
319,368,445
320,368,445
321,368,445
322,368,445
323,368,445
324,368,445
325,368,445
326,368,445
319,369,445
320,369,445
321,369,445
322,369,445
323,369,445
324,369,445
325,369,445
326,369,445
320,370,445
321,370,445
322,370,445
323,370,445
324,370,445
325,370,445
316,355,446
317,355,446
314,356,446
315,356,446
316,356,446
317,356,446
318,356,446
319,356,446
320,356,446
313,357,446
314,357,446
315,357,446
316,357,446
317,357,446
318,357,446
319,357,446
320,357,446
321,357,446
322,357,446
313,358,446
314,358,446
315,358,446
316,358,446
317,358,446
318,358,446
319,358,446
320,358,446
321,358,446
322,358,446
323,358,446
313,359,446
314,359,446
315,359,446
316,359,446
317,359,446
318,359,446
319,359,446
320,359,446
321,359,446
322,359,446
323,359,446
324,359,446
313,360,446
314,360,446
315,360,446
316,360,446
317,360,446
318,360,446
319,360,446
320,360,446
321,360,446
322,360,446
323,360,446
324,360,446
325,360,446
313,361,446
314,361,446
315,361,446
316,361,446
317,361,446
318,361,446
319,361,446
320,361,446
321,361,446
322,361,446
323,361,446
324,361,446
325,361,446
313,362,446
314,362,446
315,362,446
316,362,446
317,362,446
318,362,446
319,362,446
320,362,446
321,362,446
322,362,446
323,362,446
324,362,446
325,362,446
326,362,446
314,363,446
315,363,446
316,363,446
317,363,446
318,363,446
319,363,446
320,363,446
321,363,446
322,363,446
323,363,446
324,363,446
325,363,446
326,363,446
314,364,446
315,364,446
316,364,446
317,364,446
318,364,446
319,364,446
320,364,446
321,364,446
322,364,446
323,364,446
324,364,446
325,364,446
326,364,446
327,364,446
315,365,446
316,365,446
317,365,446
318,365,446
319,365,446
320,365,446
321,365,446
322,365,446
323,365,446
324,365,446
325,365,446
326,365,446
327,365,446
315,366,446
316,366,446
317,366,446
318,366,446
319,366,446
320,366,446
321,366,446
322,366,446
323,366,446
324,366,446
325,366,446
326,366,446
327,366,446
316,367,446
317,367,446
318,367,446
319,367,446
320,367,446
321,367,446
322,367,446
323,367,446
324,367,446
325,367,446
326,367,446
327,367,446
317,368,446
318,368,446
319,368,446
320,368,446
321,368,446
322,368,446
323,368,446
324,368,446
325,368,446
326,368,446
327,368,446
318,369,446
319,369,446
320,369,446
321,369,446
322,369,446
323,369,446
324,369,446
325,369,446
326,369,446
327,369,446
320,370,446
321,370,446
322,370,446
323,370,446
324,370,446
325,370,446
326,370,446
323,371,446
324,371,446
315,356,447
316,356,447
317,356,447
318,356,447
319,356,447
320,356,447
314,357,447
315,357,447
316,357,447
317,357,447
318,357,447
319,357,447
320,357,447
321,357,447
314,358,447
315,358,447
316,358,447
317,358,447
318,358,447
319,358,447
320,358,447
321,358,447
322,358,447
323,358,447
314,359,447
315,359,447
316,359,447
317,359,447
318,359,447
319,359,447
320,359,447
321,359,447
322,359,447
323,359,447
324,359,447
314,360,447
315,360,447
316,360,447
317,360,447
318,360,447
319,360,447
320,360,447
321,360,447
322,360,447
323,360,447
324,360,447
325,360,447
314,361,447
315,361,447
316,361,447
317,361,447
318,361,447
319,361,447
320,361,447
321,361,447
322,361,447
323,361,447
324,361,447
325,361,447
314,362,447
315,362,447
316,362,447
317,362,447
318,362,447
319,362,447
320,362,447
321,362,447
322,362,447
323,362,447
324,362,447
325,362,447
326,362,447
314,363,447
315,363,447
316,363,447
317,363,447
318,363,447
319,363,447
320,363,447
321,363,447
322,363,447
323,363,447
324,363,447
325,363,447
326,363,447
315,364,447
316,364,447
317,364,447
318,364,447
319,364,447
320,364,447
321,364,447
322,364,447
323,364,447
324,364,447
325,364,447
326,364,447
327,364,447
315,365,447
316,365,447
317,365,447
318,365,447
319,365,447
320,365,447
321,365,447
322,365,447
323,365,447
324,365,447
325,365,447
326,365,447
327,365,447
316,366,447
317,366,447
318,366,447
319,366,447
320,366,447
321,366,447
322,366,447
323,366,447
324,366,447
325,366,447
326,366,447
327,366,447
328,366,447
317,367,447
318,367,447
319,367,447
320,367,447
321,367,447
322,367,447
323,367,447
324,367,447
325,367,447
326,367,447
327,367,447
328,367,447
317,368,447
318,368,447
319,368,447
320,368,447
321,368,447
322,368,447
323,368,447
324,368,447
325,368,447
326,368,447
327,368,447
328,368,447
319,369,447
320,369,447
321,369,447
322,369,447
323,369,447
324,369,447
325,369,447
326,369,447
327,369,447
320,370,447
321,370,447
322,370,447
323,370,447
324,370,447
325,370,447
326,370,447
327,370,447
322,371,447
323,371,447
324,371,447
325,371,447
326,371,447
316,357,448
317,357,448
318,357,448
319,357,448
320,357,448
321,357,448
315,358,448
316,358,448
317,358,448
318,358,448
319,358,448
320,358,448
321,358,448
322,358,448
323,358,448
315,359,448
316,359,448
317,359,448
318,359,448
319,359,448
320,359,448
321,359,448
322,359,448
323,359,448
324,359,448
314,360,448
315,360,448
316,360,448
317,360,448
318,360,448
319,360,448
320,360,448
321,360,448
322,360,448
323,360,448
324,360,448
325,360,448
314,361,448
315,361,448
316,361,448
317,361,448
318,361,448
319,361,448
320,361,448
321,361,448
322,361,448
323,361,448
324,361,448
325,361,448
326,361,448
314,362,448
315,362,448
316,362,448
317,362,448
318,362,448
319,362,448
320,362,448
321,362,448
322,362,448
323,362,448
324,362,448
325,362,448
326,362,448
315,363,448
316,363,448
317,363,448
318,363,448
319,363,448
320,363,448
321,363,448
322,363,448
323,363,448
324,363,448
325,363,448
326,363,448
327,363,448
315,364,448
316,364,448
317,364,448
318,364,448
319,364,448
320,364,448
321,364,448
322,364,448
323,364,448
324,364,448
325,364,448
326,364,448
327,364,448
316,365,448
317,365,448
318,365,448
319,365,448
320,365,448
321,365,448
322,365,448
323,365,448
324,365,448
325,365,448
326,365,448
327,365,448
328,365,448
316,366,448
317,366,448
318,366,448
319,366,448
320,366,448
321,366,448
322,366,448
323,366,448
324,366,448
325,366,448
326,366,448
327,366,448
328,366,448
317,367,448
318,367,448
319,367,448
320,367,448
321,367,448
322,367,448
323,367,448
324,367,448
325,367,448
326,367,448
327,367,448
328,367,448
318,368,448
319,368,448
320,368,448
321,368,448
322,368,448
323,368,448
324,368,448
325,368,448
326,368,448
327,368,448
328,368,448
319,369,448
320,369,448
321,369,448
322,369,448
323,369,448
324,369,448
325,369,448
326,369,448
327,369,448
328,369,448
320,370,448
321,370,448
322,370,448
323,370,448
324,370,448
325,370,448
326,370,448
327,370,448
328,370,448
321,371,448
322,371,448
323,371,448
324,371,448
325,371,448
326,371,448
327,371,448
324,372,448
325,372,448
318,357,449
319,357,449
320,357,449
316,358,449
317,358,449
318,358,449
319,358,449
320,358,449
321,358,449
322,358,449
316,359,449
317,359,449
318,359,449
319,359,449
320,359,449
321,359,449
322,359,449
323,359,449
315,360,449
316,360,449
317,360,449
318,360,449
319,360,449
320,360,449
321,360,449
322,360,449
323,360,449
324,360,449
325,360,449
315,361,449
316,361,449
317,361,449
318,361,449
319,361,449
320,361,449
321,361,449
322,361,449
323,361,449
324,361,449
325,361,449
326,361,449
315,362,449
316,362,449
317,362,449
318,362,449
319,362,449
320,362,449
321,362,449
322,362,449
323,362,449
324,362,449
325,362,449
326,362,449
316,363,449
317,363,449
318,363,449
319,363,449
320,363,449
321,363,449
322,363,449
323,363,449
324,363,449
325,363,449
326,363,449
327,363,449
316,364,449
317,364,449
318,364,449
319,364,449
320,364,449
321,364,449
322,364,449
323,364,449
324,364,449
325,364,449
326,364,449
327,364,449
328,364,449
316,365,449
317,365,449
318,365,449
319,365,449
320,365,449
321,365,449
322,365,449
323,365,449
324,365,449
325,365,449
326,365,449
327,365,449
328,365,449
317,366,449
318,366,449
319,366,449
320,366,449
321,366,449
322,366,449
323,366,449
324,366,449
325,366,449
326,366,449
327,366,449
328,366,449
317,367,449
318,367,449
319,367,449
320,367,449
321,367,449
322,367,449
323,367,449
324,367,449
325,367,449
326,367,449
327,367,449
328,367,449
329,367,449
318,368,449
319,368,449
320,368,449
321,368,449
322,368,449
323,368,449
324,368,449
325,368,449
326,368,449
327,368,449
328,368,449
329,368,449
319,369,449
320,369,449
321,369,449
322,369,449
323,369,449
324,369,449
325,369,449
326,369,449
327,369,449
328,369,449
329,369,449
320,370,449
321,370,449
322,370,449
323,370,449
324,370,449
325,370,449
326,370,449
327,370,449
328,370,449
321,371,449
322,371,449
323,371,449
324,371,449
325,371,449
326,371,449
327,371,449
328,371,449
323,372,449
324,372,449
325,372,449
326,372,449
327,372,449
319,358,450
320,358,450
321,358,450
317,359,450
318,359,450
319,359,450
320,359,450
321,359,450
322,359,450
323,359,450
316,360,450
317,360,450
318,360,450
319,360,450
320,360,450
321,360,450
322,360,450
323,360,450
324,360,450
316,361,450
317,361,450
318,361,450
319,361,450
320,361,450
321,361,450
322,361,450
323,361,450
324,361,450
325,361,450
326,361,450
316,362,450
317,362,450
318,362,450
319,362,450
320,362,450
321,362,450
322,362,450
323,362,450
324,362,450
325,362,450
326,362,450
316,363,450
317,363,450
318,363,450
319,363,450
320,363,450
321,363,450
322,363,450
323,363,450
324,363,450
325,363,450
326,363,450
327,363,450
317,364,450
318,364,450
319,364,450
320,364,450
321,364,450
322,364,450
323,364,450
324,364,450
325,364,450
326,364,450
327,364,450
328,364,450
317,365,450
318,365,450
319,365,450
320,365,450
321,365,450
322,365,450
323,365,450
324,365,450
325,365,450
326,365,450
327,365,450
328,365,450
317,366,450
318,366,450
319,366,450
320,366,450
321,366,450
322,366,450
323,366,450
324,366,450
325,366,450
326,366,450
327,366,450
328,366,450
329,366,450
318,367,450
319,367,450
320,367,450
321,367,450
322,367,450
323,367,450
324,367,450
325,367,450
326,367,450
327,367,450
328,367,450
329,367,450
318,368,450
319,368,450
320,368,450
321,368,450
322,368,450
323,368,450
324,368,450
325,368,450
326,368,450
327,368,450
328,368,450
329,368,450
319,369,450
320,369,450
321,369,450
322,369,450
323,369,450
324,369,450
325,369,450
326,369,450
327,369,450
328,369,450
329,369,450
320,370,450
321,370,450
322,370,450
323,370,450
324,370,450
325,370,450
326,370,450
327,370,450
328,370,450
329,370,450
321,371,450
322,371,450
323,371,450
324,371,450
325,371,450
326,371,450
327,371,450
328,371,450
329,371,450
323,372,450
324,372,450
325,372,450
326,372,450
327,372,450
328,372,450
319,359,451
320,359,451
321,359,451
322,359,451
318,360,451
319,360,451
320,360,451
321,360,451
322,360,451
323,360,451
324,360,451
317,361,451
318,361,451
319,361,451
320,361,451
321,361,451
322,361,451
323,361,451
324,361,451
325,361,451
317,362,451
318,362,451
319,362,451
320,362,451
321,362,451
322,362,451
323,362,451
324,362,451
325,362,451
326,362,451
317,363,451
318,363,451
319,363,451
320,363,451
321,363,451
322,363,451
323,363,451
324,363,451
325,363,451
326,363,451
327,363,451
317,364,451
318,364,451
319,364,451
320,364,451
321,364,451
322,364,451
323,364,451
324,364,451
325,364,451
326,364,451
327,364,451
328,364,451
317,365,451
318,365,451
319,365,451
320,365,451
321,365,451
322,365,451
323,365,451
324,365,451
325,365,451
326,365,451
327,365,451
328,365,451
318,366,451
319,366,451
320,366,451
321,366,451
322,366,451
323,366,451
324,366,451
325,366,451
326,366,451
327,366,451
328,366,451
329,366,451
318,367,451
319,367,451
320,367,451
321,367,451
322,367,451
323,367,451
324,367,451
325,367,451
326,367,451
327,367,451
328,367,451
329,367,451
319,368,451
320,368,451
321,368,451
322,368,451
323,368,451
324,368,451
325,368,451
326,368,451
327,368,451
328,368,451
329,368,451
320,369,451
321,369,451
322,369,451
323,369,451
324,369,451
325,369,451
326,369,451
327,369,451
328,369,451
329,369,451
321,370,451
322,370,451
323,370,451
324,370,451
325,370,451
326,370,451
327,370,451
328,370,451
329,370,451
322,371,451
323,371,451
324,371,451
325,371,451
326,371,451
327,371,451
328,371,451
329,371,451
323,372,451
324,372,451
325,372,451
326,372,451
327,372,451
328,372,451
329,372,451
320,360,452
321,360,452
322,360,452
319,361,452
320,361,452
321,361,452
322,361,452
323,361,452
324,361,452
319,362,452
320,362,452
321,362,452
322,362,452
323,362,452
324,362,452
325,362,452
326,362,452
318,363,452
319,363,452
320,363,452
321,363,452
322,363,452
323,363,452
324,363,452
325,363,452
326,363,452
327,363,452
318,364,452
319,364,452
320,364,452
321,364,452
322,364,452
323,364,452
324,364,452
325,364,452
326,364,452
327,364,452
328,364,452
318,365,452
319,365,452
320,365,452
321,365,452
322,365,452
323,365,452
324,365,452
325,365,452
326,365,452
327,365,452
328,365,452
319,366,452
320,366,452
321,366,452
322,366,452
323,366,452
324,366,452
325,366,452
326,366,452
327,366,452
328,366,452
329,366,452
319,367,452
320,367,452
321,367,452
322,367,452
323,367,452
324,367,452
325,367,452
326,367,452
327,367,452
328,367,452
329,367,452
320,368,452
321,368,452
322,368,452
323,368,452
324,368,452
325,368,452
326,368,452
327,368,452
328,368,452
329,368,452
320,369,452
321,369,452
322,369,452
323,369,452
324,369,452
325,369,452
326,369,452
327,369,452
328,369,452
329,369,452
330,369,452
321,370,452
322,370,452
323,370,452
324,370,452
325,370,452
326,370,452
327,370,452
328,370,452
329,370,452
330,370,452
322,371,452
323,371,452
324,371,452
325,371,452
326,371,452
327,371,452
328,371,452
329,371,452
324,372,452
325,372,452
326,372,452
327,372,452
328,372,452
329,372,452
326,373,452
327,373,452
322,361,453
320,362,453
321,362,453
322,362,453
323,362,453
324,362,453
325,362,453
320,363,453
321,363,453
322,363,453
323,363,453
324,363,453
325,363,453
326,363,453
319,364,453
320,364,453
321,364,453
322,364,453
323,364,453
324,364,453
325,364,453
326,364,453
327,364,453
319,365,453
320,365,453
321,365,453
322,365,453
323,365,453
324,365,453
325,365,453
326,365,453
327,365,453
328,365,453
320,366,453
321,366,453
322,366,453
323,366,453
324,366,453
325,366,453
326,366,453
327,366,453
328,366,453
329,366,453
320,367,453
321,367,453
322,367,453
323,367,453
324,367,453
325,367,453
326,367,453
327,367,453
328,367,453
329,367,453
320,368,453
321,368,453
322,368,453
323,368,453
324,368,453
325,368,453
326,368,453
327,368,453
328,368,453
329,368,453
321,369,453
322,369,453
323,369,453
324,369,453
325,369,453
326,369,453
327,369,453
328,369,453
329,369,453
330,369,453
322,370,453
323,370,453
324,370,453
325,370,453
326,370,453
327,370,453
328,370,453
329,370,453
330,370,453
323,371,453
324,371,453
325,371,453
326,371,453
327,371,453
328,371,453
329,371,453
330,371,453
324,372,453
325,372,453
326,372,453
327,372,453
328,372,453
329,372,453
327,373,453
321,363,454
322,363,454
323,363,454
324,363,454
325,363,454
321,364,454
322,364,454
323,364,454
324,364,454
325,364,454
326,364,454
327,364,454
321,365,454
322,365,454
323,365,454
324,365,454
325,365,454
326,365,454
327,365,454
328,365,454
321,366,454
322,366,454
323,366,454
324,366,454
