x,y,z
460,433,445
461,433,445
462,433,445
463,433,445
464,433,445
457,434,445
458,434,445
459,434,445
460,434,445
461,434,445
462,434,445
463,434,445
464,434,445
465,434,445
457,435,445
458,435,445
459,435,445
460,435,445
461,435,445
462,435,445
463,435,445
464,435,445
465,435,445
466,435,445
457,436,445
458,436,445
459,436,445
460,436,445
461,436,445
462,436,445
463,436,445
464,436,445
465,436,445
466,436,445
467,436,445
457,437,445
458,437,445
459,437,445
460,437,445
461,437,445
462,437,445
463,437,445
464,437,445
465,437,445
466,437,445
467,437,445
468,437,445
457,438,445
458,438,445
459,438,445
460,438,445
461,438,445
462,438,445
463,438,445
464,438,445
465,438,445
466,438,445
467,438,445
468,438,445
457,439,445
458,439,445
459,439,445
460,439,445
461,439,445
462,439,445
463,439,445
464,439,445
465,439,445
466,439,445
467,439,445
468,439,445
457,440,445
458,440,445
459,440,445
460,440,445
461,440,445
462,440,445
463,440,445
464,440,445
465,440,445
466,440,445
467,440,445
468,440,445
469,440,445
457,441,445
458,441,445
459,441,445
460,441,445
461,441,445
462,441,445
463,441,445
464,441,445
465,441,445
466,441,445
467,441,445
468,441,445
469,441,445
458,442,445
459,442,445
460,442,445
461,442,445
462,442,445
463,442,445
464,442,445
465,442,445
466,442,445
467,442,445
468,442,445
469,442,445
458,443,445
459,443,445
460,443,445
461,443,445
462,443,445
463,443,445
464,443,445
465,443,445
466,443,445
467,443,445
468,443,445
469,443,445
459,444,445
460,444,445
461,444,445
462,444,445
463,444,445
464,444,445
465,444,445
466,444,445
467,444,445
468,444,445
469,444,445
460,445,445
461,445,445
462,445,445
463,445,445
464,445,445
465,445,445
466,445,445
467,445,445
468,445,445
469,445,445
461,446,445
462,446,445
463,446,445
464,446,445
465,446,445
466,446,445
467,446,445
468,446,445
462,447,445
463,447,445
464,447,445
465,447,445
466,447,445
467,447,445
459,433,446
460,433,446
461,433,446
462,433,446
463,433,446
464,433,446
458,434,446
459,434,446
460,434,446
461,434,446
462,434,446
463,434,446
464,434,446
465,434,446
457,435,446
458,435,446
459,435,446
460,435,446
461,435,446
462,435,446
463,435,446
464,435,446
465,435,446
466,435,446
457,436,446
458,436,446
459,436,446
460,436,446
461,436,446
462,436,446
463,436,446
464,436,446
465,436,446
466,436,446
467,436,446
457,437,446
458,437,446
459,437,446
460,437,446
461,437,446
462,437,446
463,437,446
464,437,446
465,437,446
466,437,446
467,437,446
468,437,446
457,438,446
458,438,446
459,438,446
460,438,446
461,438,446
462,438,446
463,438,446
464,438,446
465,438,446
466,438,446
467,438,446
468,438,446
457,439,446
458,439,446
459,439,446
460,439,446
461,439,446
462,439,446
463,439,446
464,439,446
465,439,446
466,439,446
467,439,446
468,439,446
469,439,446
457,440,446
458,440,446
459,440,446
460,440,446
461,440,446
462,440,446
463,440,446
464,440,446
465,440,446
466,440,446
467,440,446
468,440,446
469,440,446
458,441,446
459,441,446
460,441,446
461,441,446
462,441,446
463,441,446
464,441,446
465,441,446
466,441,446
467,441,446
468,441,446
469,441,446
458,442,446
459,442,446
460,442,446
461,442,446
462,442,446
463,442,446
464,442,446
465,442,446
466,442,446
467,442,446
468,442,446
469,442,446
470,442,446
459,443,446
460,443,446
461,443,446
462,443,446
463,443,446
464,443,446
465,443,446
466,443,446
467,443,446
468,443,446
469,443,446
470,443,446
459,444,446
460,444,446
461,444,446
462,444,446
463,444,446
464,444,446
465,444,446
466,444,446
467,444,446
468,444,446
469,444,446
470,444,446
460,445,446
461,445,446
462,445,446
463,445,446
464,445,446
465,445,446
466,445,446
467,445,446
468,445,446
469,445,446
470,445,446
461,446,446
462,446,446
463,446,446
464,446,446
465,446,446
466,446,446
467,446,446
468,446,446
469,446,446
462,447,446
463,447,446
464,447,446
465,447,446
466,447,446
467,447,446
468,447,446
469,447,446
463,448,446
464,448,446
465,448,446
466,448,446
467,448,446
461,433,447
462,433,447
463,433,447
459,434,447
460,434,447
461,434,447
462,434,447
463,434,447
464,434,447
465,434,447
458,435,447
459,435,447
460,435,447
461,435,447
462,435,447
463,435,447
464,435,447
465,435,447
466,435,447
458,436,447
459,436,447
460,436,447
461,436,447
462,436,447
463,436,447
464,436,447
465,436,447
466,436,447
467,436,447
458,437,447
459,437,447
460,437,447
461,437,447
462,437,447
463,437,447
464,437,447
465,437,447
466,437,447
467,437,447
468,437,447
458,438,447
459,438,447
460,438,447
461,438,447
462,438,447
463,438,447
464,438,447
465,438,447
466,438,447
467,438,447
468,438,447
469,438,447
458,439,447
459,439,447
460,439,447
461,439,447
462,439,447
463,439,447
464,439,447
465,439,447
466,439,447
467,439,447
468,439,447
469,439,447
458,440,447
459,440,447
460,440,447
461,440,447
462,440,447
463,440,447
464,440,447
465,440,447
466,440,447
467,440,447
468,440,447
469,440,447
470,440,447
458,441,447
459,441,447
460,441,447
461,441,447
462,441,447
463,441,447
464,441,447
465,441,447
466,441,447
467,441,447
468,441,447
469,441,447
470,441,447
458,442,447
459,442,447
460,442,447
461,442,447
462,442,447
463,442,447
464,442,447
465,442,447
466,442,447
467,442,447
468,442,447
469,442,447
470,442,447
459,443,447
460,443,447
461,443,447
462,443,447
463,443,447
464,443,447
465,443,447
466,443,447
467,443,447
468,443,447
469,443,447
470,443,447
459,444,447
460,444,447
461,444,447
462,444,447
463,444,447
464,444,447
465,444,447
466,444,447
467,444,447
468,444,447
469,444,447
470,444,447
460,445,447
461,445,447
462,445,447
463,445,447
464,445,447
465,445,447
466,445,447
467,445,447
468,445,447
469,445,447
470,445,447
461,446,447
462,446,447
463,446,447
464,446,447
465,446,447
466,446,447
467,446,447
468,446,447
469,446,447
470,446,447
462,447,447
463,447,447
464,447,447
465,447,447
466,447,447
467,447,447
468,447,447
469,447,447
470,447,447
463,448,447
464,448,447
465,448,447
466,448,447
467,448,447
468,448,447
469,448,447
465,449,447
466,449,447
467,449,447
461,434,448
462,434,448
463,434,448
464,434,448
465,434,448
459,435,448
460,435,448
461,435,448
462,435,448
463,435,448
464,435,448
465,435,448
466,435,448
459,436,448
460,436,448
461,436,448
462,436,448
463,436,448
464,436,448
465,436,448
466,436,448
467,436,448
458,437,448
459,437,448
460,437,448
461,437,448
462,437,448
463,437,448
464,437,448
465,437,448
466,437,448
467,437,448
468,437,448
458,438,448
459,438,448
460,438,448
461,438,448
462,438,448
463,438,448
464,438,448
465,438,448
466,438,448
467,438,448
468,438,448
469,438,448
458,439,448
459,439,448
460,439,448
461,439,448
462,439,448
463,439,448
464,439,448
465,439,448
466,439,448
467,439,448
468,439,448
469,439,448
458,440,448
459,440,448
460,440,448
461,440,448
462,440,448
463,440,448
464,440,448
465,440,448
466,440,448
467,440,448
468,440,448
469,440,448
470,440,448
459,441,448
460,441,448
461,441,448
462,441,448
463,441,448
464,441,448
465,441,448
466,441,448
467,441,448
468,441,448
469,441,448
470,441,448
459,442,448
460,442,448
461,442,448
462,442,448
463,442,448
464,442,448
465,442,448
466,442,448
467,442,448
468,442,448
469,442,448
470,442,448
471,442,448
459,443,448
460,443,448
461,443,448
462,443,448
463,443,448
464,443,448
465,443,448
466,443,448
467,443,448
468,443,448
469,443,448
470,443,448
471,443,448
460,444,448
461,444,448
462,444,448
463,444,448
464,444,448
465,444,448
466,444,448
467,444,448
468,444,448
469,444,448
470,444,448
471,444,448
460,445,448
461,445,448
462,445,448
463,445,448
464,445,448
465,445,448
466,445,448
467,445,448
468,445,448
469,445,448
470,445,448
471,445,448
461,446,448
462,446,448
463,446,448
464,446,448
465,446,448
466,446,448
467,446,448
468,446,448
469,446,448
470,446,448
471,446,448
462,447,448
463,447,448
464,447,448
465,447,448
466,447,448
467,447,448
468,447,448
469,447,448
470,447,448
471,447,448
463,448,448
464,448,448
465,448,448
466,448,448
467,448,448
468,448,448
469,448,448
470,448,448
464,449,448
465,449,448
466,449,448
467,449,448
468,449,448
469,449,448
461,435,449
462,435,449
463,435,449
464,435,449
465,435,449
466,435,449
460,436,449
461,436,449
462,436,449
463,436,449
464,436,449
465,436,449
466,436,449
467,436,449
459,437,449
460,437,449
461,437,449
462,437,449
463,437,449
464,437,449
465,437,449
466,437,449
467,437,449
468,437,449
459,438,449
460,438,449
461,438,449
462,438,449
463,438,449
464,438,449
465,438,449
466,438,449
467,438,449
468,438,449
469,438,449
459,439,449
460,439,449
461,439,449
462,439,449
463,439,449
464,439,449
465,439,449
466,439,449
467,439,449
468,439,449
469,439,449
470,439,449
459,440,449
460,440,449
461,440,449
462,440,449
463,440,449
464,440,449
465,440,449
466,440,449
467,440,449
468,440,449
469,440,449
470,440,449
459,441,449
460,441,449
461,441,449
462,441,449
463,441,449
464,441,449
465,441,449
466,441,449
467,441,449
468,441,449
469,441,449
470,441,449
471,441,449
459,442,449
460,442,449
461,442,449
462,442,449
463,442,449
464,442,449
465,442,449
466,442,449
467,442,449
468,442,449
469,442,449
470,442,449
471,442,449
460,443,449
461,443,449
462,443,449
463,443,449
464,443,449
465,443,449
466,443,449
467,443,449
468,443,449
469,443,449
470,443,449
471,443,449
460,444,449
461,444,449
462,444,449
463,444,449
464,444,449
465,444,449
466,444,449
467,444,449
468,444,449
469,444,449
470,444,449
471,444,449
460,445,449
461,445,449
462,445,449
463,445,449
464,445,449
465,445,449
466,445,449
467,445,449
468,445,449
469,445,449
470,445,449
471,445,449
461,446,449
462,446,449
463,446,449
464,446,449
465,446,449
466,446,449
467,446,449
468,446,449
469,446,449
470,446,449
471,446,449
462,447,449
463,447,449
464,447,449
465,447,449
466,447,449
467,447,449
468,447,449
469,447,449
470,447,449
471,447,449
463,448,449
464,448,449
465,448,449
466,448,449
467,448,449
468,448,449
469,448,449
470,448,449
471,448,449
464,449,449
465,449,449
466,449,449
467,449,449
468,449,449
469,449,449
470,449,449
466,450,449
467,450,449
468,450,449
469,450,449
463,435,450
464,435,450
461,436,450
462,436,450
463,436,450
464,436,450
465,436,450
466,436,450
467,436,450
461,437,450
462,437,450
463,437,450
464,437,450
465,437,450
466,437,450
467,437,450
468,437,450
460,438,450
461,438,450
462,438,450
463,438,450
464,438,450
465,438,450
466,438,450
467,438,450
468,438,450
469,438,450
460,439,450
461,439,450
462,439,450
463,439,450
464,439,450
465,439,450
466,439,450
467,439,450
468,439,450
469,439,450
470,439,450
460,440,450
461,440,450
462,440,450
463,440,450
464,440,450
465,440,450
466,440,450
467,440,450
468,440,450
469,440,450
470,440,450
460,441,450
461,441,450
462,441,450
463,441,450
464,441,450
465,441,450
466,441,450
467,441,450
468,441,450
469,441,450
470,441,450
471,441,450
460,442,450
461,442,450
462,442,450
463,442,450
464,442,450
465,442,450
466,442,450
467,442,450
468,442,450
469,442,450
470,442,450
471,442,450
460,443,450
461,443,450
462,443,450
463,443,450
464,443,450
465,443,450
466,443,450
467,443,450
468,443,450
469,443,450
470,443,450
471,443,450
460,444,450
461,444,450
462,444,450
463,444,450
464,444,450
465,444,450
466,444,450
467,444,450
468,444,450
469,444,450
470,444,450
471,444,450
472,444,450
461,445,450
462,445,450
463,445,450
464,445,450
465,445,450
466,445,450
467,445,450
468,445,450
469,445,450
470,445,450
471,445,450
472,445,450
461,446,450
462,446,450
463,446,450
464,446,450
465,446,450
466,446,450
467,446,450
468,446,450
469,446,450
470,446,450
471,446,450
472,446,450
462,447,450
463,447,450
464,447,450
465,447,450
466,447,450
467,447,450
468,447,450
469,447,450
470,447,450
471,447,450
472,447,450
463,448,450
464,448,450
465,448,450
466,448,450
467,448,450
468,448,450
469,448,450
470,448,450
471,448,450
472,448,450
464,449,450
465,449,450
466,449,450
467,449,450
468,449,450
469,449,450
470,449,450
471,449,450
465,450,450
466,450,450
467,450,450
468,450,450
469,450,450
470,450,450
464,436,451
465,436,451
462,437,451
463,437,451
464,437,451
465,437,451
466,437,451
467,437,451
461,438,451
462,438,451
463,438,451
464,438,451
465,438,451
466,438,451
467,438,451
468,438,451
461,439,451
462,439,451
463,439,451
464,439,451
465,439,451
466,439,451
467,439,451
468,439,451
469,439,451
470,439,451
461,440,451
462,440,451
463,440,451
464,440,451
465,440,451
466,440,451
467,440,451
468,440,451
469,440,451
470,440,451
461,441,451
462,441,451
463,441,451
464,441,451
465,441,451
466,441,451
467,441,451
468,441,451
469,441,451
470,441,451
471,441,451
461,442,451
462,442,451
463,442,451
464,442,451
465,442,451
466,442,451
467,442,451
468,442,451
469,442,451
470,442,451
471,442,451
461,443,451
462,443,451
463,443,451
464,443,451
465,443,451
466,443,451
467,443,451
468,443,451
469,443,451
470,443,451
471,443,451
472,443,451
461,444,451
462,444,451
463,444,451
464,444,451
465,444,451
466,444,451
467,444,451
468,444,451
469,444,451
470,444,451
471,444,451
472,444,451
461,445,451
462,445,451
463,445,451
464,445,451
465,445,451
466,445,451
467,445,451
468,445,451
469,445,451
470,445,451
471,445,451
472,445,451
462,446,451
463,446,451
464,446,451
465,446,451
466,446,451
467,446,451
468,446,451
469,446,451
470,446,451
471,446,451
472,446,451
462,447,451
463,447,451
464,447,451
465,447,451
466,447,451
467,447,451
468,447,451
469,447,451
470,447,451
471,447,451
472,447,451
463,448,451
464,448,451
465,448,451
466,448,451
467,448,451
468,448,451
469,448,451
470,448,451
471,448,451
472,448,451
464,449,451
465,449,451
466,449,451
467,449,451
468,449,451
469,449,451
470,449,451
471,449,451
472,449,451
465,450,451
466,450,451
467,450,451
468,450,451
469,450,451
470,450,451
471,450,451
467,451,451
468,451,451
469,451,451
470,451,451
464,437,452
465,437,452
466,437,452
462,438,452
463,438,452
464,438,452
465,438,452
466,438,452
467,438,452
468,438,452
462,439,452
463,439,452
464,439,452
465,439,452
466,439,452
467,439,452
468,439,452
469,439,452
462,440,452
463,440,452
464,440,452
465,440,452
466,440,452
467,440,452
468,440,452
469,440,452
470,440,452
461,441,452
462,441,452
463,441,452
464,441,452
465,441,452
466,441,452
467,441,452
468,441,452
469,441,452
470,441,452
471,441,452
461,442,452
462,442,452
463,442,452
464,442,452
465,442,452
466,442,452
467,442,452
468,442,452
469,442,452
470,442,452
471,442,452
462,443,452
463,443,452
464,443,452
465,443,452
466,443,452
467,443,452
468,443,452
469,443,452
470,443,452
471,443,452
472,443,452
462,444,452
463,444,452
464,444,452
465,444,452
466,444,452
467,444,452
468,444,452
469,444,452
470,444,452
471,444,452
472,444,452
462,445,452
463,445,452
464,445,452
465,445,452
466,445,452
467,445,452
468,445,452
469,445,452
470,445,452
471,445,452
472,445,452
462,446,452
463,446,452
464,446,452
465,446,452
466,446,452
467,446,452
468,446,452
469,446,452
470,446,452
471,446,452
472,446,452
473,446,452
463,447,452
464,447,452
465,447,452
466,447,452
467,447,452
468,447,452
469,447,452
470,447,452
471,447,452
472,447,452
473,447,452
463,448,452
464,448,452
465,448,452
466,448,452
467,448,452
468,448,452
469,448,452
470,448,452
471,448,452
472,448,452
464,449,452
465,449,452
466,449,452
467,449,452
468,449,452
469,449,452
470,449,452
471,449,452
472,449,452
465,450,452
466,450,452
467,450,452
468,450,452
469,450,452
470,450,452
471,450,452
472,450,452
467,451,452
468,451,452
469,451,452
470,451,452
471,451,452
465,438,453
466,438,453
464,439,453
465,439,453
466,439,453
467,439,453
468,439,453
469,439,453
463,440,453
464,440,453
465,440,453
466,440,453
467,440,453
468,440,453
469,440,453
470,440,453
462,441,453
463,441,453
464,441,453
465,441,453
466,441,453
467,441,453
468,441,453
469,441,453
470,441,453
471,441,453
462,442,453
463,442,453
464,442,453
465,442,453
466,442,453
467,442,453
468,442,453
469,442,453
470,442,453
471,442,453
462,443,453
463,443,453
464,443,453
465,443,453
466,443,453
467,443,453
468,443,453
469,443,453
470,443,453
471,443,453
472,443,453
462,444,453
463,444,453
464,444,453
465,444,453
466,444,453
467,444,453
468,444,453
469,444,453
470,444,453
471,444,453
472,444,453
463,445,453
464,445,453
465,445,453
466,445,453
467,445,453
468,445,453
469,445,453
470,445,453
471,445,453
472,445,453
473,445,453
463,446,453
464,446,453
465,446,453
466,446,453
467,446,453
468,446,453
469,446,453
470,446,453
471,446,453
472,446,453
473,446,453
463,447,453
464,447,453
465,447,453
466,447,453
467,447,453
468,447,453
469,447,453
470,447,453
471,447,453
472,447,453
473,447,453
464,448,453
465,448,453
466,448,453
467,448,453
468,448,453
469,448,453
470,448,453
471,448,453
472,448,453
473,448,453
465,449,453
466,449,453
467,449,453
468,449,453
469,449,453
470,449,453
471,449,453
472,449,453
473,449,453
466,450,453
467,450,453
468,450,453
469,450,453
470,450,453
471,450,453
472,450,453
467,451,453
468,451,453
469,451,453
470,451,453
471,451,453
472,451,453
467,439,454
464,440,454
465,440,454
466,440,454
467,440,454
468,440,454
469,440,454
464,441,454
465,441,454
466,441,454
467,441,454
468,441,454
469,441,454
470,441,454
463,442,454
464,442,454
465,442,454
466,442,454
467,442,454
468,442,454
469,442,454
470,442,454
471,442,454
463,443,454
464,443,454
465,443,454
466,443,454
467,443,454
468,443,454
469,443,454
470,443,454
471,443,454
472,443,454
463,444,454
464,444,454
465,444,454
466,444,454
467,444,454
468,444,454
469,444,454
470,444,454
471,444,454
472,444,454
463,445,454
464,445,454
465,445,454
466,445,454
467,445,454
468,445,454
469,445,454
470,445,454
471,445,454
472,445,454
473,445,454
464,446,454
465,446,454
